,ele,lat,lon,distance,temp
34510,17.248,-33.1110424,138.0683334,2807633.056623252,35095.0
34511,17.975,-33.1237444,138.0683263,2809045.454736274,35113.0
34512,17.93,-33.1244875,138.0683275,2809128.0837618303,35114.0
34513,13.111,-33.126982,138.0683265,2809405.4595219768,35117.0
34515,14.926,-33.127356,138.0683263,2809447.0464287177,35118.0
34516,16.392,-33.1281099,138.0683238,2809530.876607168,35119.0
34517,15.282,-33.1293429,138.0683235,2809667.9799545673,35120.0
34518,18.048,-33.1334195,138.0683254,2810121.2772270534,35126.0
34519,15.951,-33.1339092,138.0683262,2810175.7294335836,35127.0
34521,16.306,-33.1345454,138.0683253,2810246.472344396,35128.0
34522,14.005,-33.1357021,138.0683347,2810375.094494111,35129.0
34523,13.685,-33.1364763,138.0683375,2810461.182001099,35130.0
34525,12.481,-33.1390381,138.0683385,2810746.0414526695,35134.0
34526,12.997,-33.1400746,138.0683326,2810861.2963032955,35135.0
34527,14.659,-33.1405056,138.0683377,2810909.223669048,35136.0
34528,10.0,-33.141456,138.0683412,2811014.90382976,35137.0
34529,9.197,-33.1427231,138.068342,2811155.7989409994,35139.0
34530,7.936,-33.1452906,138.0683387,2811441.2920804825,35143.0
34532,8.5,-33.1484722,138.0683308,2811795.070638757,35147.0
34533,8.0,-33.1489303,138.0683243,2811846.0126290065,35148.0
34534,9.877,-33.1496891,138.0683237,2811930.3873578343,35149.0
34536,9.974,-33.1516599,138.0683134,2812149.5336028025,35151.0
34537,7.563,-33.1526213,138.0683229,2812256.440063511,35153.0
34538,8.529,-33.1535543,138.0683238,2812360.1849639034,35154.0
34539,9.252,-33.1540849,138.0683243,2812419.1850103415,35155.0
34541,7.667,-33.15481,138.0683182,2812499.8150422378,35156.0
34542,6.071,-33.1557475,138.0682694,2812604.159224819,35157.0
34544,5.438,-33.1566725,138.0681746,2812707.395466853,35158.0
34545,5.519,-33.1569816,138.0681277,2812742.042000132,35159.0
34547,4.655,-33.1578824,138.0679018,2812844.5047736983,35160.0
34548,4.479,-33.158562,138.0676548,2812923.4933997383,35161.0
34550,5.137,-33.1589496,138.0675213,2812968.3561678138,35162.0
34552,4.259,-33.1597943,138.067214,2813066.6113189957,35163.0
34554,6.261,-33.1604254,138.0670811,2813138.043894179,35164.0
34556,3.657,-33.1612819,138.066999,2813233.607533838,35165.0
34559,2.197,-33.161955,138.0668984,2813309.4483913984,35166.0
34561,2.69,-33.1625511,138.0669017,2813375.736084819,35167.0
34564,3.745,-33.1641989,138.0669058,2813558.963482944,35169.0
34566,2.945,-33.1646122,138.0669059,2813604.9206892564,35170.0
34570,3.0,-33.1654383,138.0669921,2813697.2253719685,35171.0
34572,1.982,-33.1661731,138.0671993,2813781.190536217,35172.0
34574,2.85,-33.1668873,138.0674584,2813864.1874646395,35173.0
34575,2.002,-33.1676706,138.0677775,2813956.211414604,35174.0
34578,1.805,-33.168137,138.0679722,2814011.1538087954,35175.0
34581,2.071,-33.1688452,138.0681814,2814092.2960590264,35176.0
34584,3.832,-33.1694911,138.0682618,2814164.544282261,35177.0
34586,5.534,-33.1711831,138.0682772,2814352.706129511,35179.0
34587,3.394,-33.1740304,138.0682894,2814669.313480335,35183.0
34588,4.025,-33.1886548,138.0682891,2816295.472565795,35203.0
34590,4.613,-33.1890471,138.0683056,2816339.121349415,35204.0
34593,4.112,-33.1899005,138.0684203,2816434.6527298386,35205.0
34595,4.443,-33.1904021,138.068556,2816491.859026855,35206.0
34598,5.701,-33.19109,138.0688219,2816572.278847124,35207.0
34601,4.257,-33.1918759,138.0692614,2816668.834266812,35208.0
34603,4.569,-33.1923802,138.0696318,2816734.687000432,35209.0
34605,5.0,-33.1930098,138.0702146,2816823.2799705337,35210.0
34607,5.993,-33.1936102,138.0709401,2816918.278207687,35211.0
34610,6.0,-33.1942005,138.0719026,2817029.4010064965,35212.0
34611,7.113,-33.1952267,138.073718,2817233.2524014437,35215.0
34615,8.005,-33.1965049,138.0762242,2817506.7028908366,35218.0
34616,10.833,-33.1966829,138.0765081,2817539.7114758245,35219.0
34618,7.571,-33.1971931,138.0774353,2817643.0089979395,35220.0
34619,8.956,-33.1974871,138.0780696,2817710.477739315,35221.0
34620,10.15,-33.1977341,138.078744,2817778.9756648066,35222.0
34623,10.992,-33.1979683,138.0794377,2817848.585767545,35223.0
34627,11.182,-33.1984287,138.0806861,2817976.3920583287,35224.0
34628,14.361,-33.1987021,138.0815802,2818064.9646477695,35225.0
34629,14.023,-33.1988757,138.0820863,2818115.857761351,35226.0
34632,14.334,-33.1990965,138.0826763,2818175.994554163,35227.0
34634,11.144,-33.1994427,138.0834539,2818258.0072899563,35228.0
34637,14.002,-33.1997582,138.0840075,2818320.3972721607,35229.0
34641,17.795,-33.2002925,138.084946,2818426.0301351817,35230.0
34644,16.989,-33.2007019,138.0855332,2818497.2249145783,35231.0
34645,15.819,-33.2014233,138.0865163,2818618.88609487,35232.0
34647,14.742,-33.2016345,138.0868512,2818657.9444986815,35233.0
34651,14.488,-33.2021466,138.0874402,2818738.9626494027,35234.0
34653,15.0,-33.2026342,138.0880187,2818815.361270615,35235.0
34657,15.017,-33.2031681,138.0885034,2818889.9720259537,35236.0
34660,17.415,-33.203745,138.0890921,2818974.8162792563,35237.0
34662,19.62,-33.2046168,138.089851,2819094.7444117605,35238.0
34664,19.69,-33.2050805,138.0902908,2819160.5689227195,35239.0
34665,21.0,-33.2084735,138.0934979,2819641.581421094,35245.0
34666,22.748,-33.2094673,138.0943973,2819780.1923889155,35247.0
34667,24.745,-33.2110438,138.0958263,2820000.2011082196,35250.0
34670,26.97,-33.2118628,138.0966584,2820120.190245399,35251.0
34671,27.779,-33.2121609,138.0969285,2820161.785194254,35252.0
34674,27.09,-33.2128043,138.0975228,2820252.2034607744,35253.0
34677,28.668,-33.2134109,138.0980758,2820337.039243688,35254.0
34679,29.969,-33.2139769,138.0985985,2820416.5726951025,35255.0
34681,28.616,-33.2145739,138.0991439,2820500.1257996825,35256.0
34683,28.347,-33.2151831,138.0996986,2820585.283659342,35257.0
34685,30.483,-33.2159051,138.1003652,2820686.7273236704,35258.0
34686,28.722,-33.2162855,138.1007104,2820739.8347941833,35259.0
34687,31.736,-33.2170462,138.1014173,2820846.975812332,35260.0
34688,30.798,-33.2175409,138.101869,2820916.196800343,35261.0
34689,32.745,-33.2185321,138.102786,2821055.5681810095,35263.0
34692,35.324,-33.2190466,138.1032635,2821128.0155119025,35264.0
34695,35.804,-33.2197927,138.1039521,2821232.8300919025,35265.0
34696,33.781,-33.2205937,138.104696,2821345.619786007,35266.0
34697,33.975,-33.2209207,138.104993,2821391.2857710705,35267.0
34700,34.305,-33.2216338,138.1056518,2821491.5018113097,35268.0
34701,35.993,-33.221976,138.1059711,2821539.7724260977,35269.0
34702,33.869,-33.2225637,138.1065084,2821622.043352333,35270.0
34703,40.293,-33.225797,138.1094962,2822076.464762789,35275.0
34704,39.669,-33.225999,138.1096838,2822104.907893328,35276.0
34706,41.166,-33.2264014,138.1100561,2822161.488500236,35277.0
34709,42.605,-33.2271708,138.1107728,2822269.954103682,35278.0
34711,43.508,-33.2285418,138.1120357,2822462.4102705545,35280.0
34712,45.657,-33.2289401,138.1124046,2822518.4358669026,35281.0
34714,45.401,-33.229333,138.1127647,2822573.4922694326,35282.0
34716,44.624,-33.2298648,138.1132593,2822648.413727025,35283.0
34719,45.942,-33.2304569,138.1138043,2822731.507992264,35284.0
34722,48.433,-33.2323211,138.1155224,2822993.24598237,35287.0
34724,49.501,-33.2327999,138.1159726,2823060.9802075475,35288.0
34726,51.276,-33.2332398,138.1163784,2823122.7635489786,35289.0
34727,52.896,-33.2338865,138.1169709,2823213.360671418,35290.0
34729,52.709,-33.2344007,138.1174584,2823286.3355247187,35291.0
34733,53.479,-33.2355344,138.1184315,2823441.5790611897,35293.0
34735,53.653,-33.2361879,138.1190957,2823537.0395343164,35294.0
34740,54.575,-33.2366948,138.119591,2823609.9073533714,35295.0
34743,57.996,-33.2372093,138.1203031,2823697.5187928244,35296.0
34745,57.891,-33.237617,138.1209053,2823769.574213314,35297.0
34749,56.358,-33.2380577,138.1214884,2823842.8102373793,35298.0
34754,59.515,-33.238837,138.1221395,2823948.5724679725,35299.0
34758,62.674,-33.2397806,138.1227372,2824067.376507361,35300.0
34759,59.931,-33.2404794,138.1232021,2824156.2985837283,35301.0
34760,59.499,-33.2408951,138.123472,2824208.8978968835,35302.0
34762,61.182,-33.2424543,138.1244504,2824404.710818481,35305.0
34764,61.417,-33.2434327,138.1249745,2824523.928034628,35306.0
34765,63.0,-33.2439262,138.1252342,2824583.882391449,35307.0
34766,63.079,-33.2448855,138.1257409,2824700.496149186,35308.0
34767,62.82,-33.2451921,138.1259044,2824737.8254532334,35309.0
34770,62.546,-33.2457341,138.1262576,2824806.4912292142,35310.0
34773,64.0,-33.2464759,138.1269945,2824914.0106956125,35311.0
34774,64.354,-33.2469362,138.1276184,2824991.3794348263,35312.0
34776,70.324,-33.2478298,138.128821,2825141.2929786216,35314.0
34777,71.891,-33.2489853,138.1304673,2825341.1584500954,35316.0
34778,78.752,-33.2518952,138.13441,2825830.152018387,35322.0
34779,80.958,-33.2541562,138.1374718,2826209.97730187,35327.0
34782,81.011,-33.2543955,138.1377952,2826250.133283499,35328.0
34784,84.012,-33.2558025,138.1396946,2826486.0792876068,35331.0
34785,87.794,-33.2567932,138.1410398,2826652.7554896674,35333.0
34786,89.706,-33.2580906,138.1427911,2826870.308562891,35335.0
34787,88.115,-33.2583015,138.1430778,2826905.813442177,35336.0
34789,89.852,-33.2586591,138.1434942,2826961.4252954954,35337.0
34790,97.044,-33.2600208,138.1454403,2827197.368392391,35339.0
34791,97.0,-33.2608411,138.1465752,2827336.8491225787,35341.0
34792,101.59,-33.2621578,138.1483974,2827560.770965516,35344.0
34793,103.0,-33.2627519,138.1491187,2827654.907650913,35345.0
34794,101.274,-33.2630022,138.1494217,2827694.5092900367,35346.0
34796,101.035,-33.2635934,138.1501518,2827789.160905073,35347.0
34797,101.589,-33.2641477,138.1507311,2827871.013968878,35348.0
34798,104.936,-33.2647467,138.1513142,2827956.894586694,35349.0
34799,105.299,-33.2652457,138.1517699,2828026.7073813933,35350.0
34800,103.801,-33.2657095,138.1521762,2828090.634511138,35351.0
34802,102.537,-33.2665225,138.1527883,2828197.462233501,35352.0
34804,103.114,-33.2669257,138.1530719,2828249.474860904,35353.0
34806,104.587,-33.2676321,138.1534965,2828337.434209189,35354.0
34809,102.635,-33.2685897,138.1540088,2828454.1922730454,35355.0
34810,101.505,-33.2693029,138.1543533,2828539.719908583,35356.0
34811,102.284,-33.2697488,138.1545612,2828592.9359409334,35357.0
34812,102.728,-33.2707641,138.1549622,2828711.828334874,35358.0
34813,102.633,-33.2709819,138.1550465,2828737.283125368,35359.0
34814,99.352,-33.271619,138.1552926,2828811.7284006206,35360.0
34815,101.018,-33.2743406,138.1563394,2829129.618948489,35364.0
34817,98.765,-33.2754534,138.1567699,2829259.6678320044,35365.0
34818,98.17,-33.2764594,138.1571589,2829377.2300150786,35367.0
34821,99.355,-33.2771653,138.1574319,2829459.7233523675,35368.0
34823,100.837,-33.27873,138.158043,2829642.749630759,35370.0
34824,103.728,-33.2793688,138.1582831,2829717.205091087,35371.0
34829,105.621,-33.280225,138.1586117,2829817.1913204044,35372.0
34830,106.152,-33.2814143,138.1590719,2829956.182592841,35374.0
34832,109.831,-33.2826431,138.1595411,2830099.6112437597,35376.0
34834,110.584,-33.2833671,138.1598169,2830184.099947006,35377.0
34837,114.938,-33.2847394,138.1603436,2830344.354733177,35379.0
34839,113.104,-33.2852488,138.1605482,2830404.1049663173,35380.0
34843,113.912,-33.2860392,138.160871,2830496.9747745115,35381.0
34844,115.251,-33.2866111,138.1611254,2830564.821454353,35382.0
34845,110.944,-33.2873196,138.1614565,2830649.4011024693,35383.0
34846,112.153,-33.2881327,138.1618526,2830747.0227350667,35384.0
34848,112.0,-33.2886177,138.1621069,2830805.9049126212,35385.0
34849,112.071,-33.2895115,138.1625818,2830914.6526032044,35386.0
34850,112.405,-33.2898997,138.1627968,2830962.219921636,35387.0
34852,112.608,-33.2906961,138.1632626,2831060.8054913944,35388.0
34853,113.056,-33.2913004,138.1636598,2831137.474674666,35389.0
34855,112.237,-33.2922134,138.1642324,2831252.105722746,35390.0
34856,115.0,-33.2929687,138.1647445,2831348.641090286,35391.0
34857,115.836,-33.2936567,138.1652322,2831437.564097243,35392.0
34858,116.238,-33.2938099,138.1653438,2831457.5086118393,35393.0
34859,117.007,-33.2944704,138.1658354,2831544.0056643276,35394.0
34860,118.908,-33.2949541,138.1662337,2831609.2992377495,35395.0
34862,124.159,-33.2954865,138.1667195,2831683.806412368,35396.0
34865,123.786,-33.2968154,138.1678671,2831866.1096617063,35398.0
34866,125.686,-33.2973881,138.1683943,2831946.4598053405,35399.0
34867,126.009,-33.2977831,138.1687459,2832001.2044545515,35400.0
34872,131.917,-33.2984861,138.1694378,2832102.4350722344,35401.0
34873,133.943,-33.2990093,138.1699634,2832178.400706733,35402.0
34874,133.84,-33.299489,138.1704451,2832248.0382470945,35403.0
34877,133.76,-33.3002185,138.1712037,2832355.51257701,35404.0
34879,131.331,-33.3008275,138.1718465,2832445.815107697,35405.0
34880,134.664,-33.3013753,138.1724534,2832528.8310694396,35406.0
34882,133.923,-33.3016881,138.1727893,2832575.5749143856,35407.0
34886,134.542,-33.30218,138.1732874,2832647.2553496333,35408.0
34888,138.372,-33.3029732,138.1740907,2832762.810320278,35409.0
34889,138.747,-33.3035525,138.1746332,2832844.609875273,35410.0
34891,141.594,-33.3040429,138.1751062,2832914.6608492853,35411.0
34892,144.268,-33.3046796,138.1756725,2833002.8766377303,35412.0
34893,144.0,-33.3052526,138.1761611,2833081.115567362,35413.0
34894,143.944,-33.3057335,138.1765513,2833145.724844895,35414.0
34895,144.783,-33.3061387,138.1768775,2833200.02961574,35415.0
34897,144.185,-33.306755,138.177344,2833281.1209574146,35416.0
34901,140.224,-33.3078929,138.1781619,2833428.7263182322,35417.0
34902,140.511,-33.3083309,138.1784753,2833485.4733134364,35418.0
34903,138.942,-33.3088731,138.1788411,2833554.686088847,35419.0
34904,137.12,-33.3096476,138.1793879,2833654.679494626,35420.0
34906,136.123,-33.3100426,138.1796668,2833705.6780336993,35421.0
34907,130.154,-33.3123152,138.1812427,2833997.7451571613,35424.0
34908,127.368,-33.3134581,138.1820576,2834145.679538725,35426.0
34909,124.725,-33.3139884,138.1824358,2834214.3244941956,35427.0
34910,123.611,-33.3147446,138.18297,2834311.9688714724,35428.0
34911,123.483,-33.3148662,138.1830559,2834327.670388235,35429.0
34912,122.444,-33.3154321,138.1834737,2834401.6080170507,35430.0
34914,123.928,-33.3161285,138.1839101,2834489.0313195763,35431.0
34917,120.648,-33.3171273,138.1844347,2834610.3565980326,35432.0
34918,119.394,-33.3175897,138.1846435,2834665.3118343125,35433.0
34920,117.034,-33.3185734,138.1850109,2834779.9150755377,35434.0
34921,114.986,-33.3189973,138.1851322,2834828.379404723,35435.0
34923,113.148,-33.3198895,138.1853293,2834929.301798505,35436.0
34924,112.441,-33.3202444,138.1853791,2834969.0352333672,35437.0
34930,113.747,-33.3209612,138.1854506,2835049.0286598573,35438.0
34932,112.194,-33.3220414,138.1854323,2835169.244171809,35439.0
34933,113.0,-33.3226542,138.1853641,2835237.6784306155,35440.0
34934,113.005,-33.3230974,138.1852867,2835287.481970853,35441.0
34936,110.059,-33.3239537,138.1850707,2835384.814224063,35442.0
34938,110.638,-33.3244751,138.1848995,2835444.9396804287,35443.0
34941,109.988,-33.3251447,138.1846443,2835523.0886105355,35444.0
34943,109.2,-33.3259988,138.1842767,2835624.024024453,35445.0
34945,110.616,-33.3264955,138.1840772,2835682.287920855,35446.0
34948,106.98,-33.3273197,138.1837141,2835780.022276463,35447.0
34950,108.0,-33.3282125,138.1833349,2835885.3708152827,35448.0
34951,109.0,-33.3287036,138.1831347,2835943.0594256306,35449.0
34954,108.93,-33.3297384,138.1827201,2836064.404309148,35450.0
34955,108.223,-33.3304589,138.1824349,2836148.7881719368,35451.0
34956,109.714,-33.3310869,138.1821825,2836222.450574841,35452.0
34957,107.4,-33.3314286,138.1820443,2836262.5565913,35453.0
34960,108.037,-33.3321393,138.1817598,2836345.8857752727,35454.0
34961,108.0,-33.3326969,138.1815259,2836411.5856788205,35455.0
34962,105.818,-33.3335848,138.1811616,2836515.95542071,35456.0
34963,103.945,-33.3355347,138.1803503,2836745.5009737355,35459.0
34964,103.386,-33.3362184,138.180069,2836825.8909948934,35460.0
34969,101.83,-33.3367316,138.1798698,2836885.883655714,35461.0
34973,98.833,-33.3374005,138.1796395,2836963.2857210822,35462.0
34977,100.145,-33.3382931,138.1793481,2837066.1714740824,35463.0
34979,100.811,-33.3392429,138.1790803,2837174.6850762405,35464.0
34980,100.048,-33.3397035,138.1789675,2837226.9624052346,35465.0
34982,99.952,-33.3405187,138.1787878,2837319.135999452,35466.0
34983,100.52,-33.3410337,138.1786885,2837377.1395663866,35467.0
34985,99.01,-33.3419417,138.1785481,2837478.9484775583,35468.0
34986,98.834,-33.3424539,138.1784869,2837536.1855488885,35469.0
34990,98.766,-33.3432052,138.1784179,2837619.975630122,35470.0
34992,95.771,-33.3444151,138.1783277,2837754.7857609265,35471.0
34993,95.313,-33.3450812,138.1782648,2837829.082797617,35472.0
34994,92.146,-33.3465708,138.1781143,2837995.3076617657,35474.0
34995,90.717,-33.3490264,138.1778999,2838269.0832049246,35478.0
34999,91.776,-33.3512001,138.1777155,2838511.393747795,35481.0
35000,92.0,-33.3525962,138.1775738,2838667.1899075536,35483.0
35001,92.571,-33.3534767,138.17749,2838765.4059368344,35484.0
35002,94.699,-33.3540428,138.1774297,2838828.6020505587,35485.0
35004,93.0,-33.3545253,138.1773761,2838882.484091587,35486.0
35005,92.034,-33.3559637,138.1772316,2839042.988969704,35488.0
35006,89.459,-33.3593455,138.1768455,2839420.7338990583,35492.0
35007,89.719,-33.3602117,138.1767169,2839517.7886367436,35493.0
35008,89.806,-33.3615368,138.176535,2839666.0983221433,35495.0
35009,90.206,-33.3621079,138.1764238,2839730.4360116376,35496.0
35010,91.608,-33.3637207,138.176113,2839912.0791900014,35498.0
35011,85.899,-33.3681487,138.1752497,2840410.934808658,35505.0
35012,79.938,-33.3737754,138.1741494,2841044.883519696,35513.0
35013,79.018,-33.3769494,138.1735343,2841402.4080311665,35517.0
35015,80.005,-33.377725,138.1733847,2841489.7623732258,35518.0
35016,78.921,-33.3782012,138.1732913,2841543.4189192317,35519.0
35018,80.934,-33.3791928,138.1730739,2841655.5142161315,35520.0
35019,75.545,-33.3849824,138.1718284,2842309.5928332903,35528.0
35020,75.144,-33.3858181,138.1716267,2842404.386675206,35530.0
35022,74.778,-33.3877763,138.1711743,2842626.1598252426,35532.0
35023,71.614,-33.3886905,138.1709836,2842729.3445767015,35534.0
35024,71.956,-33.3894472,138.1708239,2842814.7821573047,35535.0
35026,72.987,-33.3905011,138.1705733,2842934.2588126226,35536.0
35027,72.726,-33.3916138,138.170301,2843060.541713144,35538.0
35028,71.435,-33.3925806,138.1700957,2843169.7215183703,35539.0
35030,71.671,-33.3936307,138.1698137,2843289.3911709776,35541.0
35031,70.464,-33.3943467,138.1696194,2843371.0246088295,35542.0
35033,68.059,-33.3955103,138.1692678,2843504.464837955,35543.0
35034,68.0,-33.3956971,138.1692126,2843525.858855482,35544.0
35035,69.058,-33.3974711,138.1686254,2843730.512299504,35546.0
35036,68.32,-33.3996667,138.1678196,2843985.854858681,35549.0
35037,60.667,-33.4016105,138.1671062,2844211.913606273,35552.0
35039,62.56,-33.4019011,138.1669941,2844245.861115666,35553.0
35040,64.32,-33.4031067,138.1665289,2844386.7014576434,35554.0
35041,65.59,-33.4056174,138.1653916,2844685.172791887,35558.0
35043,65.644,-33.4064849,138.1649916,2844788.5343847414,35559.0
35044,65.572,-33.4095634,138.1635983,2845154.4642267153,35564.0
35045,66.939,-33.4131574,138.1619614,2845582.0060536563,35569.0
35047,65.0,-33.4145167,138.16134,2845743.7989780214,35571.0
35048,63.63,-33.4157184,138.1607732,2845887.4047793215,35573.0
35049,62.444,-33.4184567,138.1595415,2846212.642528223,35577.0
35050,63.0,-33.4219192,138.1579628,2846624.5916736606,35582.0
35051,62.777,-33.4232045,138.1573755,2846777.5512526967,35584.0
35052,62.056,-33.4247377,138.1566762,2846959.970155594,35586.0
35053,63.908,-33.4280299,138.15519,2847351.166306483,35591.0
35054,60.881,-33.4299641,138.154324,2847580.7637240593,35594.0
35056,61.484,-33.4309589,138.1538799,2847698.8094924237,35596.0
35058,61.467,-33.4315711,138.1536452,2847770.2861394067,35597.0
35059,63.0,-33.4322318,138.1534202,2847846.661978125,35598.0
35063,62.707,-33.4329063,138.1532316,2847923.6812131284,35599.0
35065,61.952,-33.4337245,138.1530226,2848016.706633939,35600.0
35067,59.948,-33.4348891,138.152802,2848147.8297704873,35601.0
35068,60.183,-33.4356254,138.1527018,2848230.228859488,35602.0
35069,62.656,-33.4365712,138.1526082,2848335.755053513,35604.0
35071,63.084,-33.437199,138.1525762,2848405.626351054,35605.0
35072,62.693,-33.4381571,138.1525853,2848512.1655565184,35606.0
35073,61.788,-33.4390435,138.1526325,2848610.825997098,35607.0
35074,63.324,-33.4402019,138.1527584,2848740.162859441,35609.0
35075,64.0,-33.4408009,138.1528633,2848807.476058477,35610.0
35076,64.065,-33.4415873,138.1530302,2848896.280443875,35611.0
35077,62.505,-33.4423791,138.1532437,2848986.525662372,35612.0
35079,64.846,-33.4432905,138.153525,2849091.175784039,35613.0
35080,64.869,-33.4441581,138.1538514,2849192.290325185,35614.0
35081,66.373,-33.4470878,138.155082,2849537.4876225884,35619.0
35082,65.47,-33.447925,138.1554257,2849635.8902164022,35620.0
35083,67.652,-33.4492476,138.1559699,2849791.382330234,35622.0
35084,68.0,-33.4592659,138.1601575,2850971.1659720973,35637.0
35085,68.972,-33.4619659,138.1612899,2851289.2398148505,35641.0
35086,69.319,-33.4663968,138.1631385,2851810.922149068,35647.0
35087,70.0,-33.4678028,138.1637273,2851976.527658757,35649.0
35088,69.71,-33.4684749,138.1640084,2852055.6797578167,35650.0
35089,71.0,-33.4701325,138.1647778,2852253.330721698,35653.0
35090,72.203,-33.4716978,138.165608,2852443.6577966986,35655.0
35091,72.0,-33.4730024,138.1663864,2852605.6965751047,35657.0
35092,72.942,-33.4735875,138.1667564,2852679.2531982213,35658.0
35093,71.031,-33.4746487,138.1674672,2852814.4215811677,35660.0
35094,73.0,-33.4763804,138.1686443,2853035.775007212,35662.0
35095,73.85,-33.477726,138.1695379,2853206.8200467927,35665.0
35096,73.176,-33.4807072,138.1715587,2853587.6287307166,35669.0
35097,76.422,-33.4836528,138.1739796,2853984.7301709265,35674.0
35098,73.597,-33.4850153,138.1751119,2854169.067729818,35677.0
35099,75.994,-33.4868745,138.1766599,2854420.7584464303,35680.0
35100,74.143,-33.4884361,138.1779557,2854631.926782123,35682.0
35101,75.698,-33.4893832,138.1786949,2854757.584678909,35684.0
35102,74.853,-33.4899932,138.179119,2854835.990807818,35685.0
35103,74.848,-33.4906678,138.1795489,2854920.9387225336,35686.0
35104,73.41,-33.4916795,138.1801138,2855045.0335380523,35688.0
35107,75.791,-33.4927197,138.1806231,2855169.974346974,35689.0
35108,76.0,-33.4930189,138.1807478,2855205.1961923167,35690.0
35109,75.958,-33.4940149,138.1811325,2855321.5499497564,35691.0
35110,76.494,-33.4959739,138.1818737,2855549.9667221336,35694.0
35111,74.825,-33.4979951,138.1826384,2855785.6344986297,35697.0
35112,79.414,-33.5008671,138.1837371,2856120.842478006,35701.0
35113,78.854,-33.5046521,138.1851671,2856562.1068672356,35707.0
35114,80.307,-33.5054155,138.1854497,2856650.9450665372,35708.0
35115,79.0,-33.5064968,138.1858631,2856777.1418051533,35709.0
35116,78.896,-33.5100005,138.1871928,2857185.7760753613,35714.0
35117,78.195,-33.5121345,138.1880013,2857434.6237859125,35717.0
35118,79.956,-33.5134696,138.1886359,2857594.3132051607,35719.0
35119,80.149,-33.5140751,138.1889684,2857668.3629148817,35720.0
35120,81.0,-33.5154444,138.1898897,2857842.942600643,35723.0
35123,81.675,-33.5165591,138.1907344,2857989.586045257,35724.0
35124,82.011,-33.5169407,138.1910697,2858042.1855396437,35725.0
35126,80.685,-33.5174776,138.1915714,2858117.865517309,35726.0
35128,82.268,-33.5183212,138.1924347,2858241.1753143617,35728.0
35129,82.0,-33.5188849,138.1930788,2858327.744430668,35729.0
35130,81.307,-33.5196192,138.1939783,2858444.449672394,35730.0
35131,84.551,-33.520546,138.1951192,2858592.119831765,35732.0
35132,82.689,-33.5214071,138.1961975,2858730.5396214253,35734.0
35133,82.373,-33.5221442,138.1970782,2858846.224737905,35735.0
35134,84.43,-33.5226686,138.1977299,2858930.1878176047,35736.0
35136,82.5,-33.5234205,138.1986863,2859052.0498708505,35738.0
35137,83.0,-33.5239294,138.1993075,2859132.784328274,35739.0
35138,86.338,-33.5320347,138.2093505,2860428.5101002757,35755.0
35139,87.934,-33.5328431,138.2103124,2860555.1169557553,35756.0
35140,89.0,-33.533437,138.2110441,2860649.777759448,35758.0
35141,89.772,-33.5340358,138.2118012,2860746.5131605337,35759.0
35143,88.662,-33.5344823,138.2123162,2860815.387093428,35760.0
35144,88.604,-33.5350222,138.2128824,2860895.1251733657,35761.0
35145,89.897,-33.5356281,138.2134427,2860980.1901601586,35762.0
35146,89.289,-33.5362991,138.214048,2861073.5411263304,35763.0
35149,87.526,-33.5370176,138.2146428,2861170.6441838345,35764.0
35150,87.599,-33.5373909,138.2148887,2861217.9985085614,35765.0
35153,87.944,-33.5382049,138.2153648,2861318.7180074835,35766.0
35156,87.841,-33.5392329,138.2159217,2861444.186402464,35768.0
35158,89.124,-33.5421275,138.2171898,2861786.8963873656,35772.0
35159,88.14,-33.5446094,138.2182377,2862079.460346589,35775.0
35160,87.969,-33.5449311,138.2183675,2862117.20022486,35776.0
35161,86.994,-33.5463812,138.2189498,2862287.2347243275,35778.0
35162,88.133,-33.5473702,138.2193293,2862402.6933607035,35780.0
35163,87.732,-33.5482409,138.2196678,2862504.466002169,35781.0
35164,89.529,-33.5492556,138.2199419,2862620.1194495875,35782.0
35165,91.097,-33.5502559,138.220307,2862736.3798124343,35784.0
35166,91.54,-33.5521932,138.2210009,2862961.190311364,35787.0
35167,96.486,-33.5554763,138.222139,2863341.1828004518,35791.0
35168,96.53,-33.5556489,138.2221998,2863361.1849025604,35792.0
35172,96.527,-33.5585925,138.2231925,2863701.1787159494,35796.0
35175,97.18,-33.5596064,138.2235322,2863818.2314776424,35797.0
35176,98.17,-33.5608536,138.2239564,2863962.376375367,35799.0
35177,99.52,-33.5615332,138.2241855,2864040.8694447773,35800.0
35178,100.36,-33.5619675,138.2243213,2864090.7737808307,35801.0
35180,98.045,-33.5626128,138.2244755,2864163.948212218,35802.0
35181,101.514,-33.5634762,138.2246168,2864260.8425028566,35803.0
35183,101.322,-33.5640519,138.2246607,2864324.9928746875,35804.0
35185,100.956,-33.5647982,138.2246777,2864407.996668665,35805.0
35187,101.581,-33.5659721,138.2246771,2864538.528414805,35806.0
35188,103.051,-33.5670069,138.2246586,2864653.6056911396,35808.0
35189,104.87,-33.569964,138.2246307,2864982.430369236,35812.0
35191,113.217,-33.5773912,138.2246352,2865808.3577516726,35822.0
35193,112.077,-33.5781108,138.2246369,2865888.3737760508,35823.0
35194,112.426,-33.5790103,138.224635,2865988.3937674435,35824.0
35195,110.683,-33.5795507,138.2246341,2866048.4835636434,35825.0
35196,113.476,-33.5809616,138.2246318,2866205.3686303305,35827.0
35197,111.173,-33.5831866,138.2246315,2866452.7773436755,35830.0
