ele,lat,lon,name
37.965,-32.6104194,137.9038824,Route10
38.683,-32.6117106,137.9048541,Route10
39.26,-32.612958,137.905722,Route10
39.969,-32.6137457,137.9062941,Route10
39.86,-32.6142716,137.9066861,Route10
38.0,-32.6146536,137.9069708,Route10
41.736,-32.6156902,137.9077284,Route10
41.978,-32.6169379,137.9085917,Route10
41.943,-32.6175159,137.9089758,Route10
40.258,-32.6182739,137.9094601,Route10
39.706,-32.6194689,137.9103803,Route10
40.66,-32.6203369,137.9109546,Route10
40.317,-32.6210231,137.9114117,Route10
40.217,-32.6215444,137.9118366,Route10
40.494,-32.623143,137.9129184,Route10
40.241,-32.623838,137.9134154,Route10
40.23,-32.6242767,137.9137274,Route10
38.74,-32.6249106,137.9141823,Route10
38.823,-32.6249839,137.9142376,Route10
38.982,-32.6261072,137.9150852,Route10
42.106,-32.6264183,137.9153265,Route10
42.256,-32.6264599,137.9153559,Route10
42.045,-32.6271904,137.9158116,Route10
40.846,-32.6273843,137.915938,Route10
40.295,-32.6275208,137.916031,Route10
39.786,-32.6277354,137.9161834,Route10
40.56,-32.6279617,137.9164198,Route10
41.596,-32.6283431,137.9166106,Route10
43.871,-32.6286891,137.9169265,Route10
41.405,-32.6307804,137.9183786,Route10
44.906,-32.6311201,137.9185748,Route10
42.595,-32.6318367,137.9191449,Route10
42.664,-32.6322735,137.9193947,Route10
41.149,-32.6324761,137.9195176,Route10
41.47,-32.6331178,137.9199548,Route10
40.764,-32.6335171,137.9201934,Route10
41.189,-32.6352398,137.9212167,Route10
42.815,-32.6364258,137.9218346,Route10
41.406,-32.6369502,137.9220549,Route10
43.865,-32.6375374,137.9223013,Route10
43.0,-32.6382564,137.9225777,Route10
42.952,-32.6387666,137.9227542,Route10
41.921,-32.6401803,137.9232052,Route10
42.806,-32.6405731,137.9233722,Route10
41.176,-32.6410622,137.9234979,Route10
39.334,-32.641574,137.92358,Route10
41.469,-32.6429932,137.9240365,Route10
39.73,-32.6443447,137.9243892,Route10
39.0,-32.6453982,137.9246621,Route10
38.04,-32.645693,137.9247387,Route10
38.826,-32.6501281,137.925913,Route10
38.637,-32.6507576,137.9260765,Route10
36.65,-32.6517235,137.926338,Route10
37.225,-32.6523625,137.9265094,Route10
38.338,-32.6528485,137.9266385,Route10
35.909,-32.6532415,137.9267431,Route10
36.581,-32.6533959,137.9267839,Route10
38.422,-32.6540415,137.926962,Route10
38.887,-32.6546295,137.9271282,Route10
35.261,-32.6559018,137.9275079,Route10
36.413,-32.6563839,137.927658,Route10
36.092,-32.6565579,137.9277123,Route10
36.366,-32.6567674,137.9277791,Route10
35.782,-32.6571744,137.9279088,Route10
35.009,-32.6579179,137.9281569,Route10
38.0,-32.6584965,137.9283531,Route10
35.587,-32.6590757,137.9285535,Route10
33.957,-32.6597958,137.9287725,Route10
36.536,-32.6602089,137.928925,Route10
